Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
113,2,2016-08-24 00:00:00,1120000000,1120000000,dividend
114,1,2016-04-27 00:00:00,470000000,470000000,failure of auction
114,2,2016-06-01 00:00:00,470000000,376000000,change
114,3,2016-07-06 00:00:00,470000000,376000000,Winning bid
114,4,2016-09-21 00:00:00,470000000,376000000,Winning bid
114,5,2016-12-08 00:00:00,470000000,376000000,dividend
115,1,2016-04-28 00:00:00,866000000,866000000,failure of auction
115,2,2016-06-09 00:00:00,866000000,692800000,Winning bid
115,3,2016-09-08 00:00:00,866000000,692800000,dividend
116,1,2016-04-28 00:00:00,1440000000,1440000000,Winning bid
116,2,2016-07-07 00:00:00,1440000000,1440000000,dividend
117,1,2016-06-07 00:00:00,2600000000,2600000000,Winning bid
117,2,2016-08-25 00:00:00,2600000000,2600000000,dividend
118,1,2016-08-16 00:00:00,1285000000,1285000000,Winning bid
118,2,2016-11-18 00:00:00,1285000000,1285000000,dividend
119,1,2016-06-02 00:00:00,780000000,780000000,failure of auction
119,2,2016-07-07 00:00:00,780000000,624000000,Winning bid
119,3,2016-09-28 00:00:00,780000000,624000000,dividend
120,1,2016-09-28 00:00:00,1000000000,1000000000,failure of auction
120,2,2016-11-02 00:00:00,1000000000,800000000,Winning bid
120,3,2017-01-24 00:00:00,1000000000,800000000,dividend
121,1,2016-05-10 00:00:00,685000000,685000000,failure of auction
121,2,2016-06-14 00:00:00,685000000,548000000,Winning bid
121,3,2016-08-26 00:00:00,685000000,548000000,dividend
122,1,2016-04-27 00:00:00,1100000000,1100000000,failure of auction
122,2,2016-06-01 00:00:00,1100000000,880000000,Winning bid
122,3,2016-08-18 00:00:00,1100000000,880000000,dividend
123,1,2016-06-07 00:00:00,690000000,690000000,failure of auction
123,2,2016-07-12 00:00:00,690000000,552000000,Winning bid
123,3,2016-09-22 00:00:00,690000000,552000000,dividend
124,1,2016-06-02 00:00:00,510000000,510000000,failure of auction
124,2,2016-07-07 00:00:00,510000000,408000000,Winning bid
124,3,2016-09-28 00:00:00,510000000,408000000,dividend
125,1,2016-06-16 00:00:00,394000000,394000000,change
125,2,2016-07-21 00:00:00,394000000,394000000,Winning bid
125,3,2016-10-06 00:00:00,394000000,394000000,dividend
126,1,2016-06-16 00:00:00,554000000,554000000,failure of auction
126,2,2016-07-21 00:00:00,554000000,443200000,Winning bid
126,3,2016-09-08 00:00:00,554000000,443200000,dividend
127,1,2016-04-27 00:00:00,1280000000,1280000000,Winning bid
127,2,2016-07-07 00:00:00,1280000000,1280000000,dividend
128,1,2016-06-02 00:00:00,670000000,670000000,Winning bid
128,2,2016-08-24 00:00:00,670000000,670000000,dividend
129,1,2016-06-01 00:00:00,860000000,860000000,failure of auction
129,2,2016-07-06 00:00:00,860000000,688000000,change
129,3,2016-08-10 00:00:00,860000000,688000000,Winning bid
129,4,2016-10-27 00:00:00,860000000,688000000,dividend
130,1,2016-07-05 00:00:00,460000000,460000000,failure of auction
130,2,2016-08-16 00:00:00,460000000,368000000,Winning bid
130,3,2016-10-07 00:00:00,460000000,368000000,dividend
131,1,2016-07-05 00:00:00,677000000,677000000,failure of auction
131,2,2016-08-16 00:00:00,677000000,541600000,change
131,3,2016-09-20 00:00:00,677000000,541600000,failure of auction
131,4,2016-10-25 00:00:00,677000000,433280000,Winning bid
131,5,2017-01-06 00:00:00,677000000,433280000,dividend
132,1,2016-11-08 00:00:00,1110000000,888000000,Winning bid
132,2,2017-01-20 00:00:00,1110000000,888000000,dividend
133,1,2016-06-16 00:00:00,355000000,355000000,change
133,2,2016-07-21 00:00:00,355000000,355000000,failure of auction
133,3,2016-09-01 00:00:00,355000000,284000000,Winning bid
133,4,2016-10-20 00:00:00,355000000,284000000,dividend
134,1,2016-05-11 00:00:00,515000000,515000000,failure of auction
134,2,2016-06-15 00:00:00,515000000,412000000,Winning bid
134,3,2016-08-23 00:00:00,515000000,412000000,dividend
135,1,2016-06-02 00:00:00,530000000,530000000,Winning bid
135,2,2016-08-24 00:00:00,530000000,530000000,dividend
136,1,2016-10-11 00:00:00,633000000,633000000,failure of auction
136,2,2016-11-15 00:00:00,633000000,506400000,failure of auction
136,3,2016-12-20 00:00:00,633000000,405120000,failure of auction
136,4,2017-01-17 00:00:00,633000000,324096000,Winning bid
136,5,2017-03-28 00:00:00,633000000,324096000,failure of auction
136,6,2017-05-23 00:00:00,633000000,259277000,failure of auction
136,7,2017-06-20 00:00:00,633000000,207422000,Winning bid
136,8,2017-09-06 00:00:00,633000000,207422000,dividend
137,1,2016-05-19 00:00:00,950000000,950000000,failure of auction
137,2,2016-06-23 00:00:00,950000000,950000000,failure of auction
137,3,2016-07-28 00:00:00,950000000,760000000,Winning bid
137,4,2016-09-29 00:00:00,950000000,760000000,dividend
138,1,2016-01-28 00:00:00,740000000,740000000,failure of auction
138,2,2016-03-03 00:00:00,740000000,592000000,change
138,3,2016-04-07 00:00:00,740000000,592000000,failure of auction
138,4,2016-05-19 00:00:00,740000000,473600000,Winning bid
138,5,2016-07-21 00:00:00,740000000,473600000,dividend
139,1,2016-01-28 00:00:00,808000000,808000000,change
139,2,2016-03-03 00:00:00,808000000,808000000,failure of auction
139,3,2016-04-07 00:00:00,808000000,646400000,Winning bid
139,4,2016-06-23 00:00:00,808000000,646400000,dividend
140,1,2016-04-26 00:00:00,876000000,876000000,failure of auction
140,2,2016-05-31 00:00:00,876000000,700800000,Winning bid
140,3,2016-08-12 00:00:00,876000000,700800000,dividend
141,1,2016-05-12 00:00:00,230000000,230000000,Winning bid
141,2,2016-06-30 00:00:00,230000000,230000000,dividend
142,1,2015-12-15 00:00:00,532000000,532000000,change
142,2,2016-04-12 00:00:00,532000000,532000000,change
142,3,2016-06-21 00:00:00,532000000,532000000,failure of auction
142,4,2016-07-26 00:00:00,532000000,425600000,Winning bid
142,5,2016-10-05 00:00:00,532000000,425600000,dividend
143,1,2016-03-17 00:00:00,1540000000,1540000000,failure of auction
143,2,2016-04-21 00:00:00,1540000000,1232000000,Winning bid
143,3,2016-07-13 00:00:00,1540000000,1232000000,dividend
144,1,2016-03-17 00:00:00,740000000,740000000,failure of auction
144,2,2016-04-21 00:00:00,740000000,592000000,failure of auction
144,3,2016-06-02 00:00:00,740000000,473600000,failure of auction
144,4,2016-07-07 00:00:00,740000000,378880000,Winning bid
144,5,2016-09-29 00:00:00,740000000,378880000,Winning bid
144,6,2016-12-07 00:00:00,740000000,378880000,dividend
145,1,2016-02-16 00:00:00,720000000,720000000,failure of auction
145,2,2016-03-29 00:00:00,720000000,576000000,failure of auction
145,3,2016-05-03 00:00:00,720000000,460800000,failure of auction
145,4,2016-06-07 00:00:00,720000000,368640000,failure of auction
145,5,2016-07-12 00:00:00,720000000,294912000,Winning bid
145,6,2016-09-27 00:00:00,720000000,294912000,failure of auction
145,7,2016-11-01 00:00:00,720000000,235930000,failure of auction
145,8,2016-12-06 00:00:00,720000000,188744000,Winning bid
145,9,2017-02-07 00:00:00,720000000,188744000,Winning bid
145,10,2017-03-14 00:00:00,720000000,188744000,Winning bid
145,11,2017-09-07 00:00:00,720000000,188744000,dividend
146,1,2016-08-11 00:00:00,410000000,410000000,Winning bid
146,2,2016-10-04 00:00:00,410000000,410000000,dividend
147,1,2016-05-17 00:00:00,265000000,265000000,failure of auction
147,2,2016-06-21 00:00:00,265000000,212000000,Winning bid
147,3,2016-08-24 00:00:00,265000000,212000000,dividend
148,1,2016-05-24 00:00:00,397000000,397000000,failure of auction
148,2,2016-06-28 00:00:00,397000000,317600000,Winning bid
148,3,2016-08-23 00:00:00,397000000,317600000,dividend
149,1,2016-06-23 00:00:00,1030000000,1030000000,failure of auction
149,2,2016-07-28 00:00:00,1030000000,824000000,Winning bid
149,3,2016-09-29 00:00:00,1030000000,824000000,dividend
150,1,2016-04-05 00:00:00,700000000,700000000,failure of auction
150,2,2016-05-10 00:00:00,700000000,560000000,change
150,3,2016-10-04 00:00:00,700000000,560000000,Winning bid
150,4,2018-01-09 00:00:00,700000000,560000000,Winning bid
150,5,2018-03-09 00:00:00,700000000,560000000,dividend
151,1,2016-05-19 00:00:00,930000000,930000000,failure of auction
151,2,2016-06-23 00:00:00,930000000,744000000,Winning bid
151,3,2016-08-18 00:00:00,930000000,744000000,dividend
152,1,2016-08-09 00:00:00,555000000,555000000,failure of auction
152,2,2016-09-13 00:00:00,555000000,444000000,Winning bid
152,3,2016-11-15 00:00:00,555000000,444000000,dividend
153,1,2016-05-26 00:00:00,1720000000,1720000000,failure of auction
153,2,2016-06-30 00:00:00,1720000000,1376000000,change
153,3,2016-09-22 00:00:00,1720000000,1376000000,Winning bid
153,4,2016-12-13 00:00:00,1720000000,1376000000,dividend
154,1,2016-05-10 00:00:00,380000000,380000000,change
154,2,2016-07-19 00:00:00,380000000,380000000,Winning bid
154,3,2016-10-07 00:00:00,380000000,380000000,dividend
155,1,2016-07-06 00:00:00,660000000,660000000,failure of auction
155,2,2016-08-10 00:00:00,660000000,528000000,Winning bid
155,3,2016-10-27 00:00:00,660000000,528000000,dividend
156,1,2016-07-14 00:00:00,939000000,939000000,Winning bid
156,2,2016-09-29 00:00:00,939000000,939000000,dividend
157,1,2016-07-12 00:00:00,1180000000,1180000000,Winning bid
157,2,2016-09-08 00:00:00,1180000000,1180000000,dividend
158,1,2016-07-26 00:00:00,860000000,860000000,failure of auction
158,2,2016-09-06 00:00:00,860000000,688000000,Winning bid
158,3,2016-11-09 00:00:00,860000000,688000000,dividend
159,1,2016-06-30 00:00:00,400000000,400000000,Winning bid
159,2,2016-08-23 00:00:00,400000000,400000000,dividend
160,1,2016-08-09 00:00:00,451000000,451000000,failure of auction
160,2,2016-09-13 00:00:00,451000000,360800000,Winning bid
160,3,2016-11-29 00:00:00,451000000,360800000,dividend
161,1,2016-07-07 00:00:00,610000000,610000000,failure of auction
161,2,2016-08-18 00:00:00,610000000,488000000,Winning bid
161,3,2016-10-19 00:00:00,610000000,488000000,dividend
162,1,2016-05-26 00:00:00,446000000,446000000,change
162,2,2016-09-22 00:00:00,446000000,446000000,Winning bid
162,3,2016-11-29 00:00:00,446000000,446000000,dividend
163,1,2016-06-15 00:00:00,2600000000,2600000000,failure of auction
163,2,2016-07-20 00:00:00,2600000000,2080000000,Winning bid
163,3,2016-10-04 00:00:00,2600000000,2080000000,dividend
164,1,2016-07-26 00:00:00,1200000000,1200000000,failure of auction
164,2,2016-09-06 00:00:00,1200000000,960000000,Winning bid
164,3,2016-11-09 00:00:00,1200000000,960000000,dividend
165,1,2016-06-01 00:00:00,1250000000,1250000000,change
165,2,2016-07-06 00:00:00,1250000000,1250000000,change
165,3,2016-08-10 00:00:00,1250000000,1250000000,Winning bid
165,4,2016-10-27 00:00:00,1250000000,1250000000,dividend
166,1,2016-07-12 00:00:00,1130000000,1130000000,failure of auction
166,2,2016-08-23 00:00:00,1130000000,904000000,change
166,3,2016-11-01 00:00:00,1130000000,904000000,Winning bid
166,4,2017-01-12 00:00:00,1130000000,904000000,dividend
167,1,2016-08-10 00:00:00,840000000,840000000,failure of auction
167,2,2016-09-21 00:00:00,840000000,672000000,Winning bid
167,3,2016-11-10 00:00:00,840000000,672000000,dividend
168,1,2016-05-26 00:00:00,324000000,324000000,failure of auction
168,2,2016-06-30 00:00:00,324000000,259200000,Winning bid
168,3,2016-09-20 00:00:00,324000000,259200000,dividend
169,1,2016-06-14 00:00:00,1200000000,1200000000,Winning bid
169,2,2016-09-09 00:00:00,1200000000,1200000000,dividend
170,1,2016-07-07 00:00:00,134000000,134000000,Winning bid
170,2,2016-09-28 00:00:00,134000000,134000000,dividend
171,1,2016-07-14 00:00:00,1390000000,1390000000,failure of auction
171,2,2016-08-25 00:00:00,1390000000,1112000000,Winning bid
171,3,2016-12-08 00:00:00,1390000000,1112000000,dividend
172,1,2016-05-10 00:00:00,560000000,560000000,change
172,2,2016-07-19 00:00:00,560000000,560000000,failure of auction
172,3,2016-08-30 00:00:00,560000000,448000000,change
172,4,2016-10-04 00:00:00,560000000,560000000,failure of auction
172,5,2016-11-08 00:00:00,560000000,448000000,Winning bid
172,6,2017-01-20 00:00:00,560000000,448000000,dividend
173,1,2016-05-26 00:00:00,361000000,361000000,failure of auction
173,2,2016-06-30 00:00:00,361000000,288800000,Winning bid
173,3,2016-09-06 00:00:00,361000000,288800000,dividend
174,1,2016-06-01 00:00:00,1760000000,1760000000,failure of auction
174,2,2016-07-06 00:00:00,1760000000,1408000000,Winning bid
174,3,2016-09-29 00:00:00,1760000000,1408000000,dividend
175,1,2016-05-26 00:00:00,610000000,610000000,failure of auction
175,2,2016-06-30 00:00:00,610000000,488000000,Winning bid
175,3,2016-09-20 00:00:00,610000000,488000000,dividend
176,1,2016-07-21 00:00:00,663000000,663000000,failure of auction
176,2,2016-09-01 00:00:00,663000000,530400000,change
176,3,2017-01-19 00:00:00,663000000,530400000,Winning bid
176,4,2017-04-13 00:00:00,663000000,530400000,dividend
177,1,2016-07-26 00:00:00,160000000,160000000,Winning bid
177,2,2016-10-05 00:00:00,160000000,160000000,dividend
178,1,2016-07-14 00:00:00,480000000,480000000,failure of auction
178,2,2016-08-25 00:00:00,480000000,384000000,Winning bid
178,3,2016-11-10 00:00:00,480000000,384000000,dividend
179,1,2016-07-06 00:00:00,383000000,383000000,failure of auction
179,2,2016-08-10 00:00:00,383000000,306400000,Winning bid
179,3,2016-10-27 00:00:00,383000000,306400000,dividend
180,1,2016-09-28 00:00:00,810000000,810000000,failure of auction
180,2,2016-11-02 00:00:00,810000000,648000000,failure of auction
180,3,2016-12-14 00:00:00,810000000,518400000,Winning bid
180,4,2017-02-28 00:00:00,810000000,518400000,dividend
181,1,2016-10-06 00:00:00,545000000,545000000,Winning bid
181,2,2016-12-08 00:00:00,545000000,545000000,dividend
182,1,2017-03-02 00:00:00,1890000000,1890000000,failure of auction
182,2,2017-04-06 00:00:00,1890000000,1512000000,Winning bid
182,3,2017-06-07 00:00:00,1890000000,1512000000,dividend
183,1,2016-06-30 00:00:00,1352000000,1352000000,Winning bid
183,2,2016-08-23 00:00:00,1352000000,1352000000,dividend
184,1,2016-07-28 00:00:00,4000000000,4000000000,failure of auction
184,2,2016-09-08 00:00:00,4000000000,3200000000,Winning bid
184,3,2016-11-10 00:00:00,4000000000,3200000000,dividend
185,1,2016-07-28 00:00:00,1280000000,1280000000,change
185,2,2016-09-08 00:00:00,1280000000,1280000000,failure of auction
185,3,2016-10-20 00:00:00,1280000000,1024000000,change
185,4,2017-02-16 00:00:00,1280000000,1024000000,Winning bid
185,5,2017-05-18 00:00:00,1280000000,1024000000,dividend
186,1,2016-09-01 00:00:00,647000000,647000000,failure of auction
186,2,2016-10-13 00:00:00,647000000,517600000,Winning bid
186,3,2016-12-01 00:00:00,647000000,517600000,dividend
187,1,2017-02-14 00:00:00,730000000,730000000,failure of auction
187,2,2017-03-21 00:00:00,730000000,584000000,Winning bid
187,3,2017-05-26 00:00:00,730000000,584000000,dividend
188,1,2016-07-20 00:00:00,1450000000,1450000000,failure of auction
188,2,2016-08-24 00:00:00,1450000000,1160000000,Winning bid
188,3,2016-11-01 00:00:00,1450000000,1160000000,dividend
189,1,2016-10-18 00:00:00,580000000,580000000,Winning bid
189,2,2016-12-13 00:00:00,580000000,580000000,dividend
190,1,2016-07-19 00:00:00,1070000000,1070000000,failure of auction
190,2,2016-08-30 00:00:00,1070000000,856000000,Winning bid
190,3,2016-11-04 00:00:00,1070000000,856000000,dividend
191,1,2016-11-02 00:00:00,1600000000,1600000000,failure of auction
191,2,2016-12-14 00:00:00,1600000000,1280000000,Winning bid
191,3,2017-03-28 00:00:00,1600000000,1280000000,dividend
192,1,2016-10-11 00:00:00,1000000000,1000000000,failure of auction
192,2,2016-11-15 00:00:00,1000000000,800000000,Winning bid
192,3,2017-01-25 00:00:00,1000000000,800000000,dividend
193,1,2016-09-20 00:00:00,950000000,950000000,Winning bid
193,2,2016-12-02 00:00:00,950000000,950000000,dividend
194,1,2016-08-10 00:00:00,1030000000,1030000000,failure of auction
194,2,2016-09-21 00:00:00,1030000000,824000000,Winning bid
194,3,2016-12-08 00:00:00,1030000000,824000000,dividend
195,1,2016-10-18 00:00:00,1350000000,1350000000,Winning bid
195,2,2016-12-27 00:00:00,1350000000,1350000000,dividend
196,1,2016-09-08 00:00:00,767000000,767000000,Winning bid
196,2,2016-11-10 00:00:00,767000000,767000000,dividend
197,1,2016-09-06 00:00:00,550000000,550000000,Winning bid
197,2,2016-11-30 00:00:00,550000000,550000000,dividend
198,1,2016-10-18 00:00:00,1500000000,1500000000,change
198,2,2017-01-24 00:00:00,1500000000,1500000000,failure of auction
198,3,2017-02-28 00:00:00,1500000000,1200000000,Winning bid
198,4,2017-05-23 00:00:00,1500000000,1200000000,dividend
199,1,2016-08-11 00:00:00,1470000000,1470000000,change
199,2,2016-10-27 00:00:00,1470000000,1470000000,change
199,3,2016-12-29 00:00:00,1560000000,1560000000,failure of auction
199,4,2017-02-23 00:00:00,1560000000,1248000000,Winning bid
199,5,2017-05-16 00:00:00,1560000000,1248000000,dividend
200,1,2016-11-02 00:00:00,822000000,822000000,failure of auction
200,2,2016-12-14 00:00:00,822000000,657600000,Winning bid
200,3,2017-02-14 00:00:00,822000000,657600000,dividend
201,1,2016-09-08 00:00:00,315000000,315000000,change
201,2,2016-10-20 00:00:00,315000000,315000000,change
201,3,2016-11-24 00:00:00,315000000,315000000,failure of auction
201,4,2016-12-22 00:00:00,315000000,252000000,Winning bid
201,5,2017-03-02 00:00:00,315000000,252000000,dividend
202,1,2016-10-18 00:00:00,882000000,882000000,change
202,2,2016-12-27 00:00:00,882000000,882000000,Winning bid
202,3,2017-02-28 00:00:00,882000000,882000000,dividend
203,1,2017-02-22 00:00:00,721000000,721000000,failure of auction
203,2,2017-03-22 00:00:00,721000000,576800000,Winning bid
203,3,2017-06-13 00:00:00,721000000,576800000,dividend
204,1,2016-09-06 00:00:00,1210000000,1210000000,failure of auction
204,2,2016-10-11 00:00:00,1210000000,968000000,Winning bid
204,3,2016-11-30 00:00:00,1210000000,968000000,dividend
205,1,2016-09-21 00:00:00,490000000,490000000,Winning bid
205,2,2016-11-10 00:00:00,490000000,490000000,dividend
206,1,2016-10-13 00:00:00,2610000000,2610000000,failure of auction
206,2,2016-11-17 00:00:00,2610000000,2088000000,Winning bid
206,3,2017-02-09 00:00:00,2610000000,2088000000,dividend
207,1,2016-10-04 00:00:00,575000000,575000000,Winning bid
207,2,2016-12-02 00:00:00,575000000,575000000,dividend
208,1,2016-10-18 00:00:00,643000000,643000000,failure of auction
208,2,2016-11-22 00:00:00,643000000,514400000,Winning bid
208,3,2017-01-24 00:00:00,643000000,514400000,dividend
209,1,2017-01-12 00:00:00,730000000,730000000,failure of auction
209,2,2017-02-09 00:00:00,730000000,584000000,change
209,3,2017-04-13 00:00:00,730000000,584000000,Winning bid
209,4,2017-06-15 00:00:00,730000000,584000000,dividend
210,1,2016-09-27 00:00:00,784000000,784000000,failure of auction
