Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_date,Auction_count,Appraisal_company,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Share_auction_YorN,Specific,Close_date,Close_result,point.y,point.x,addr_en,Hammer_price
2674,random,general,200376711,2017-05-04 00:00:00,2,명신감정,1,57269.5,57.25,57.25,101.81,101.81,334000000,267200000,2017-11-02 00:00:00,2017-12-07 00:00:00,successful bid,Company or Group,정관롯데캐슬2차 211 building. 15 floor. 1502 no.,Apartment,2013-08-16 00:00:00,20,15,N,,2018-02-07 00:00:00,dividend,35.3309775,129.1688115,Gadong 1-gil  Jeonggwan-eup  Gijang-gun  Busan,277220000
2729,random,general,85702850,2017-05-24 00:00:00,2,오상호감정,1,6881.0,19.58,19.58,59.69,59.69,133000000,106400000,2017-10-26 00:00:00,2017-11-30 00:00:00,successful bid,Company or Group,",172-8,830-12 구덕극동 24 floor. 2408 no.",Apartment,1996-10-01 00:00:00,25,24,N,,2018-02-08 00:00:00,dividend,35.138768,128.99359779999997,Hakjang-ro  Sasang-gu  Busan,111022990
2317,random,general,100000000,2016-12-20 00:00:00,1,부경감정,0,34761.1,34.9,34.9,45.5,45.5,90000000,90000000,2017-06-02 00:00:00,2017-06-02 00:00:00,successful bid,Company or Group,국제그린 2 building. 8 floor. 804 no.,Apartment,1995-05-16 00:00:00,25,8,N,,2017-08-30 00:00:00,dividend,35.0664528,128.9842689,Dasong-ro  Saha-gu  Busan,93000000
2395,random,general,45293151,2017-04-19 00:00:00,2,삼보감정,1,11449.9,43.72,43.72,135.78,135.78,476000000,380800000,2017-12-07 00:00:00,2018-02-14 00:00:00,successful bid,private,가야KT e-편한세상 103 building. 2 floor. 202 no.,Apartment,2006-11-27 00:00:00,29,2,N,,2018-05-15 00:00:00,dividend,35.1550294,129.034102,Eomgwang-ro 326beonda-gil  Busanjin-gu  Busan,461799999
2610,random,general,330690190,2016-12-15 00:00:00,2,부경감정,1,147457.6,67.8,67.8,116.54,116.54,809000000,647200000,2017-06-08 00:00:00,2017-07-20 00:00:00,successful bid,Company or Group,",1817,1819 해운대힐스테이트위브 T-101 building. 35 floor. 3506 no.",Apartment,2015-06-17 00:00:00,39,35,N,,2017-09-25 00:00:00,dividend,35.161228799999996,129.1802663,Udong 1-ro  Haeundae-gu  Busan,720810000
2568,forced,general,97854794,2016-09-08 00:00:00,1,연산감정,0,1141.1,12.41,12.41,84.75,84.75,219000000,219000000,2016-12-14 00:00:00,2016-12-14 00:00:00,successful bid,private,",-16 수피아 7 floor. 705 no.",Apartment & stores,2010-01-15 00:00:00,20,7,N,,2017-02-17 00:00:00,dividend,35.1169706,129.110912,Igidaegongwon-ro  Nam-gu  Busan,219001000
2275,random,general,240000000,2016-05-30 00:00:00,1,금정감정,0,11449.9,43.72,43.72,135.78,135.78,450000000,450000000,2016-11-18 00:00:00,2016-11-18 00:00:00,successful bid,Company or Group,가야KT e-편한세상 103 building. 22 floor. 2201 no.,Apartment,2006-11-27 00:00:00,29,22,N,,2017-01-24 00:00:00,dividend,35.1550294,129.034102,Eomgwang-ro 326beonda-gil  Busanjin-gu  Busan,459999900
1921,forced,general,19436170,2016-01-22 00:00:00,2,문일감정,1,32243.7,32.79,5.46,84.92,14.15,34000000,27200000,2016-05-25 00:00:00,2016-06-22 00:00:00,successful bid,Company or Group,대성타워맨션 103 building. 15 floor. 1501 no.,Apartment,1991-12-14 00:00:00,19,15,Y,,2016-08-31 00:00:00,dividend,35.2115574,129.0343618,Nammun-gil  Buk-gu  Busan,34200000
2656,random,general,650000000,2017-02-28 00:00:00,1,산하늘감정,0,9951.0,23.34,23.34,125.05,125.05,397000000,397000000,2017-08-07 00:00:00,2017-08-07 00:00:00,successful bid,private,문현삼성힐타워 B building. 27 floor. 2703 no.,Apartment & stores,2002-08-08 00:00:00,33,27,N,,2017-10-31 00:00:00,dividend,35.139298100000005,129.0680256,Godonggol-ro 97beon-gil  Nam-gu  Busan,423099999
2460,forced,general,100000000,2015-12-17 00:00:00,1,부경감정,0,57269.5,57.13,57.13,101.59,101.59,327000000,327000000,2016-04-27 00:00:00,2016-10-19 00:00:00,successful bid,private,정관롯데캐슬2차 210 building. 17 floor. 1701 no.,Apartment,2013-08-16 00:00:00,20,17,N,,2016-12-23 00:00:00,dividend,35.3309775,129.1688115,Gadong 1-gil  Jeonggwan-eup  Gijang-gun  Busan,327200000
2409,forced,general,7175974,2017-02-23 00:00:00,2,삼일감정,1,20000.0,44.77,44.77,49.87,49.87,83000000,66400000,2017-11-21 00:00:00,2017-12-26 00:00:00,successful bid,Company or Group,조성 2 building. 2 floor. 201 no.,Apartment,1990-04-17 00:00:00,6,2,N,,2018-03-08 00:00:00,dividend,35.0570684,128.9669561,Dasong-ro  Saha-gu  Busan,68460000
2750,random,general,243077771,2017-03-28 00:00:00,2,가화감정,1,125210.8,52.84,52.84,122.76,122.76,357000000,285600000,2017-08-23 00:00:00,2017-09-20 00:00:00,successful bid,Company or Group,",1176 가락타운 201 building. 14 floor. 1408 no.",Apartment,1992-10-30 00:00:00,16,14,N,,2017-12-06 00:00:00,dividend,35.1012973,128.95738640000002,Nakdong-daero  Saha-gu  Busan,350100000
2601,random,general,81466330,2016-11-21 00:00:00,2,극동감정,1,32711.6,29.85,29.85,59.98,59.98,155000000,124000000,2017-05-16 00:00:00,2017-06-13 00:00:00,successful bid,Company or Group,삼한그린타운2차 202 building. 22 floor. 2205 no.,Apartment,1997-12-11 00:00:00,25,22,N,,2017-08-16 00:00:00,dividend,35.2302027,129.1629365,Witbansong-ro 126beon-gil  Haeundae-gu  Busan,155000000
2239,random,general,152941970,2017-01-10 00:00:00,2,미르감정,1,12153.0,41.16,41.16,64.53,64.53,210000000,168000000,2017-10-17 00:00:00,2017-11-21 00:00:00,successful bid,Company or Group,신평협성엠파이어 103 building. 8 floor. 801 no.,Apartment,2012-03-23 00:00:00,11,8,N,,2018-02-01 00:00:00,dividend,35.0950989,128.9764668,Dadae-ro 83beon-gil  Saha-gu  Busan,196998895
2011,random,general,10000000,2016-05-04 00:00:00,2,삼일감정,1,4995.0,20.14,20.14,39.67,39.67,63000000,50400000,2016-08-31 00:00:00,2016-09-28 00:00:00,successful bid,private,시영 8 building. 5 floor. 51 no.,Apartment,1976-01-24 00:00:00,5,5,N,,2016-11-29 00:00:00,dividend,35.1464799,129.01797870000001,Gaya-daero 507beon-gil  Busanjin-gu  Busan,57500000
2699,random,general,122908780,2017-03-10 00:00:00,2,내외감정,1,4825.0,30.15,30.15,84.79,84.79,177000000,141600000,2018-01-11 00:00:00,2018-02-21 00:00:00,successful bid,Company or Group,당리형제 101 building. 3 floor. 311 no.,Apartment,1998-12-28 00:00:00,18,3,N,,2018-04-19 00:00:00,dividend,35.109006,128.9767648,Jeseok-ro  Saha-gu  Busan,146610000
2480,random,general,138067758,2016-01-21 00:00:00,2,내외감정,1,42478.1,20.23,20.23,127.66,127.66,880000000,704000000,2016-05-10 00:00:00,2016-09-06 00:00:00,successful bid,Company or Group,해운대두산위브더제니스 101 building. 39 floor. 3909 no.,Apartment,2011-12-16 00:00:00,80,39,N,,2016-10-26 00:00:00,dividend,35.1566334,129.14506809999997,Jangsan-ro  Haeundae-gu  Busan,771890000
2304,forced,general,82665107,2016-10-20 00:00:00,2,평진감정,1,5102.0,27.15,27.15,84.96,84.96,160000000,128000000,2017-06-21 00:00:00,2017-12-07 00:00:00,successful bid,Company or Group,덕천벽산 1 floor. 106 no.,Apartment,1993-01-19 00:00:00,15,1,N,,2018-03-29 00:00:00,dividend,35.2117494,129.0230731,Geumgok-daero  Buk-gu  Busan,140010000
1914,forced,general,180000000,2015-12-29 00:00:00,2,태평양감정,1,4010.0,21.1,21.1,84.99,84.99,288000000,230400000,2016-05-04 00:00:00,2016-06-01 00:00:00,successful bid,private,연산동한솔솔파크 101 building. 11 floor. 1102 no.,Apartment,1111-11-11 00:00:00,21,11,N,,2016-08-03 00:00:00,dividend,35.1872692,129.1038445,Sicheong-ro  Yeonje-gu  Busan,277111500
1979,random,general,84483916,2016-04-07 00:00:00,1,미르감정,0,18129.9,28.32,28.32,48.51,48.51,117000000,117000000,2016-09-21 00:00:00,2016-09-21 00:00:00,successful bid,Company or Group,다대푸른 101 building. 18 floor. 1801 no.,Apartment,1996-07-15 00:00:00,20,18,N,,2016-11-23 00:00:00,dividend,35.051385499999995,128.9645328,Dasong-ro  Saha-gu  Busan,117620000
2086,random,general,36992954,2016-07-28 00:00:00,2,금정감정,1,106890.8,55.06,55.06,49.94,49.94,98000000,78400000,2016-11-25 00:00:00,2016-12-30 00:00:00,successful bid,Company or Group,주공 109 building. 1 floor. 103 no.,Apartment,1992-02-12 00:00:00,15,1,N,,2017-02-24 00:00:00,dividend,35.2065513,129.0125553,Geumgok-daero  Buk-gu  Busan,91200000
1781,forced,individual,1087000000,2012-06-11 00:00:00,6,대한감정,5,532.0,16.65,16.65,98.08,98.08,228745632,117118000,2013-07-04 00:00:00,2016-04-29 00:00:00,successful bid,private,",237-2 삼주 7 floor. 701 no.",Apartment & stores,1111-11-11 00:00:00,15,7,N,"**1차감정:220,000,000",2017-06-29 00:00:00,dividend,35.201111600000004,129.08868710000002,Chungnyeol-daero 322beon-gil  Dongnae-gu  Busan,135330000
2255,random,general,47843252,2016-03-09 00:00:00,2,대일감정,1,29351.0,43.26,43.26,75.61,75.61,154000000,123200000,2016-07-08 00:00:00,2016-08-05 00:00:00,successful bid,Company or Group,학장대림 101 building. 13 floor. 1308 no.,Apartment,1991-08-29 00:00:00,15,13,N,,2016-10-07 00:00:00,dividend,35.1346354,128.9922738,Hakjang-ro  Sasang-gu  Busan,148300000
2634,random,general,265273311,2016-09-05 00:00:00,1,BNK감정,0,56525.4,58.8,58.8,133.3,133.3,412000000,412000000,2017-02-13 00:00:00,2017-02-13 00:00:00,successful bid,Company or Group,경남선경 101 building. 15 floor. 1501 no.,Apartment,1996-12-28 00:00:00,20,15,N,,2017-04-25 00:00:00,dividend,35.16639979999999,129.185571,Daecheon-ro 42beon-gil  Haeundae-gu  Busan,473899010
1817,random,general,109694909,2015-09-09 00:00:00,2,부경감정,1,4960.5,17.16,17.16,57.0,57.0,155000000,124000000,2016-03-16 00:00:00,2016-04-14 00:00:00,successful bid,Company or Group,현대 101 building. 19 floor. 1908 no.,Apartment & stores,1996-09-30 00:00:00,19,19,N,,2016-06-14 00:00:00,dividend,35.1836766,129.1082472,Sicheong-ro  Yeonje-gu  Busan,158875990
2752,random,general,109989459,2017-04-13 00:00:00,3,미르감정,2,31688.0,28.89,28.89,84.96,84.96,145000000,92800000,2017-11-21 00:00:00,2018-01-23 00:00:00,successful bid,Company or Group,한신 204 building. 1 floor. 109 no.,Apartment,1994-01-19 00:00:00,24,1,N,,2018-04-03 00:00:00,dividend,35.0975436,128.9666457,Dadae-ro 83beon-gil  Saha-gu  Busan,127990000
2354,random,general,120000000,2017-02-10 00:00:00,3,프라임감정,2,20662.0,30.46,30.46,59.97,59.97,178000000,113920000,2017-11-02 00:00:00,2018-01-11 00:00:00,successful bid,Company or Group,신영도롯데낙천대 106 building. 4 floor. 403 no.,Apartment,2005-12-26 00:00:00,20,4,N,,2018-03-29 00:00:00,dividend,35.0882359,129.0624309,Jungbok-gil  Yeongdo-gu  Busan,139999999
1948,random,general,70225391,2016-02-16 00:00:00,1,평진감정,0,85188.1,28.57,28.57,49.08,49.08,105000000,105000000,2016-06-10 00:00:00,2016-06-10 00:00:00,successful bid,Company or Group,도시몰운대 106 building. 8 floor. 801 no.,Apartment,1996-09-03 00:00:00,22,8,N,,2016-08-12 00:00:00,dividend,35.052039,128.96625840000002,Dasong-ro  Saha-gu  Busan,107888000
1932,random,general,531324879,2016-01-28 00:00:00,2,오상호감정,1,29642.8,18.83,18.83,154.28,154.28,591000000,472800000,2016-07-26 00:00:00,2016-08-23 00:00:00,successful bid,Company or Group,더샵 센트럴스타 C building. 17 floor. 1704 no.,Apartment,2011-08-05 00:00:00,48,17,N,,2016-10-06 00:00:00,dividend,35.1514649,129.0611111,Jungang-daero  Busanjin-gu  Busan,518408000
2334,forced,general,154881386,2017-01-20 00:00:00,1,오상호감정,0,1626.4,14.54,14.54,80.09,80.09,97000000,97000000,2017-11-01 00:00:00,2017-11-01 00:00:00,successful bid,Company or Group,",198-4,-6,-7,-16,200 초량상가아파트 2 floor. 119 no.",Apartment & stores,1978-01-17 00:00:00,5,2,N,,2017-12-21 00:00:00,dividend,35.118919299999995,129.03972290000002,Gogwan-ro 13beon-gil  Dong-gu  Busan,112568000
2650,random,general,18624135,2017-01-20 00:00:00,4,오상호감정,2,1488.8,27.34,27.34,79.5,79.5,142000000,90880000,2017-07-20 00:00:00,2018-01-18 00:00:00,successful bid,Company or Group,",-4 세흥 1 floor. 102 no.",Apartment & stores,1992-04-22 00:00:00,15,1,N,,2018-03-26 00:00:00,dividend,35.2613185,129.2325363,Gokcheon-gil  Ilgwang-myeon  Gijang-gun  Busan,109719000
2396,random,general,273443193,2017-04-25 00:00:00,1,연산감정,0,8425.1,27.05,27.05,125.8,125.8,628000000,628000000,2017-12-20 00:00:00,2017-12-20 00:00:00,successful bid,Company or Group,월드마크아시아드 101 building. 32 floor. 3201 no.,Apartment,2008-04-02 00:00:00,36,32,N,,2018-03-07 00:00:00,dividend,35.191404999999996,129.0658478,Beobwon-ro  Yeonje-gu  Busan,683230000
2627,forced,general,100283500,2016-05-11 00:00:00,1,프라임감정,0,12101.0,40.2,40.2,84.97,84.97,381000000,381000000,2016-11-03 00:00:00,2016-11-03 00:00:00,successful bid,private,수영만아이파크 101A building. 5 floor. 502 no.,Apartment,2006-12-28 00:00:00,28,5,N,,2016-12-28 00:00:00,dividend,35.161992,129.1297113,Suyeong-ro  Suyeong-gu  Busan,432150000
2693,forced,general,86615164,2017-01-30 00:00:00,2,미르감정,1,26858.9,37.41,37.41,84.9,84.9,390000000,312000000,2017-07-18 00:00:00,2017-09-26 00:00:00,successful bid,Company or Group,두산 208 building. 1 floor. 102 no.,Apartment,1996-12-21 00:00:00,18,1,N,,2017-12-06 00:00:00,dividend,35.1685455,129.1803023,Daecheon-ro 42beon-gil  Haeundae-gu  Busan,358610500
2611,random,general,383712602,2016-12-14 00:00:00,2,내외감정,1,147457.6,67.8,67.8,116.54,116.54,826000000,660800000,2017-07-18 00:00:00,2017-08-22 00:00:00,successful bid,Company or Group,", 1817, 1819 해운대힐스테이트위브 T-101 building. 33 floor. 3306 no.",Apartment,2015-06-17 00:00:00,39,33,N,,2017-11-01 00:00:00,dividend,35.161228799999996,129.1802663,Udong 1-ro  Haeundae-gu  Busan,670712000
1890,random,general,157342465,2015-12-24 00:00:00,2,평진감정,1,210001.6,54.21,54.21,84.97,84.97,240000000,192000000,2016-04-15 00:00:00,2016-05-13 00:00:00,successful bid,private,",1625,1627,1628,1629,1630,1634,1635 다대동롯데캐슬몰운대 103 building. 12 floor. 1204 no.",Apartment,2008-01-10 00:00:00,20,12,N,,2016-07-15 00:00:00,dividend,35.056695700000006,128.9656588,Dasong-ro  Saha-gu  Busan,230770000
2015,random,general,75600000,2016-05-11 00:00:00,1,대화감정,0,2997.0,32.2,32.2,28.58,28.58,88000000,88000000,2016-12-15 00:00:00,2016-12-15 00:00:00,successful bid,Company or Group,서면대우디오빌투 8 floor. 806 no.,Apartment & stores,2005-06-24 00:00:00,30,8,N,,2017-02-07 00:00:00,dividend,35.1609496,129.0657942,Jeonpo-daero  Busanjin-gu  Busan,96110000
2267,forced,general,91286952,2016-04-05 00:00:00,2,세중감정,1,676.0,17.88,17.88,72.58,72.58,177000000,141600000,2017-02-03 00:00:00,2017-03-10 00:00:00,successful bid,Company or Group,폴더윈하이츠 10 floor. 1002 no.,Apartment & stores,2013-07-09 00:00:00,11,10,N,,2017-05-18 00:00:00,dividend,35.1534493,129.048614,Gaya-daero  Busanjin-gu  Busan,147890000
2089,random,general,200000000,2016-07-25 00:00:00,2,부경감정,1,54795.5,58.79,58.79,74.74,74.74,285000000,228000000,2016-12-21 00:00:00,2017-01-25 00:00:00,successful bid,private,명지한신휴플러스 116 building. 11 floor. 1103 no.,Apartment,2014-10-02 00:00:00,11,11,N,,2017-03-29 00:00:00,dividend,35.0808003,128.90113200000002,Gonghang-ro 15beon-gil  Gangseo-gu  Busan,294800000
1824,forced,general,18377500,2015-09-30 00:00:00,2,하나감정,1,8883.2,58.68,58.68,168.72,168.72,340000000,272000000,2016-04-28 00:00:00,2016-05-26 00:00:00,successful bid,Company or Group,부영벽산 102 building. 4 floor. 405 no.,Apartment,1993-05-31 00:00:00,19,4,N,,2016-08-04 00:00:00,dividend,35.2573766,129.0890482,Cheyukgongwon-ro  Geumjeong-gu  Busan,313344000
2594,forced,general,183343836,2016-10-28 00:00:00,1,통일감정,0,54498.9,111.12,111.12,166.19,166.19,446000000,446000000,2017-03-02 00:00:00,2017-03-02 00:00:00,successful bid,private,정관신도시현진에버빌 114 building. 1 floor. 105 no.,Apartment,2009-03-20 00:00:00,15,1,N,,2017-04-26 00:00:00,dividend,35.3334033,129.1680093,Gadong 1-gil  Jeonggwan-eup  Gijang-gun  Busan,446600000
2743,random,general,168224678,2017-07-26 00:00:00,2,우리감정,1,32772.0,42.76,42.76,120.82,120.82,252000000,201600000,2018-02-21 00:00:00,2018-03-28 00:00:00,successful bid,Company or Group,다대자유 110 building. 17 floor. 1701 no.,Apartment,1993-11-04 00:00:00,21,17,N,,2018-05-30 00:00:00,dividend,35.0517903,128.9724082,Dasong-ro  Saha-gu  Busan,212660000
2420,forced,general,55037971,2017-04-13 00:00:00,2,한라감정,1,708.1,64.21,64.21,95.87,95.87,105000000,84000000,2017-12-22 00:00:00,2018-01-26 00:00:00,successful bid,Company or Group,",-7,-8 좌천동현대 1 floor. 조표19461 no.",Apartment & stores,1979-02-28 00:00:00,5,1,N,,2018-04-04 00:00:00,dividend,35.13559420000001,129.05230500000002,Jungang-daero  Dong-gu  Busan,90111000
2308,forced,general,53007120,2016-11-21 00:00:00,2,부경감정,1,146268.8,45.0,45.0,49.94,49.94,105000000,84000000,2017-08-30 00:00:00,2017-10-11 00:00:00,successful bid,Company or Group,동삼그린힐 405 building. 4 floor. 403 no.,Apartment,1993-10-22 00:00:00,15,4,N,,2017-12-28 00:00:00,dividend,35.0862263,129.06852949999998,Taejong-ro  Yeongdo-gu  Busan,102151000
2367,forced,general,15757963,2017-03-06 00:00:00,3,혜인감정,2,495.0,24.75,24.75,44.51,44.51,47000000,30080000,2017-12-07 00:00:00,2018-02-14 00:00:00,successful bid,Company or Group,부암교회 2 floor. 201 no.,Apartment,1981-06-23 00:00:00,4,2,N,,2018-05-15 00:00:00,dividend,35.163355100000004,129.0475424,Gaya-daero  Busanjin-gu  Busan,40500000
2511,random,general,129946696,2016-03-21 00:00:00,1,명장감정,0,20183.2,60.0,60.0,125.08,125.08,229000000,229000000,2016-08-23 00:00:00,2016-08-23 00:00:00,successful bid,Company or Group,용호동일타운 1 building. 10 floor. 1003 no.,Apartment,1991-11-11 00:00:00,15,10,N,,2016-10-19 00:00:00,dividend,35.1149728,129.11549979999998,Igidaegongwon-ro  Nam-gu  Busan,232990000
2757,random,general,198552171,2017-05-29 00:00:00,2,가온감정,1,29429.0,51.65,51.65,85.0,85.0,242000000,193600000,2017-11-21 00:00:00,2017-12-19 00:00:00,successful bid,Company or Group,장림협성르네상스타운 301 building. 9 floor. 902 no.,Apartment,2007-05-23 00:00:00,23,9,N,,2018-02-21 00:00:00,dividend,35.0747015,128.9716827,Nakdongnam-ro 1367beon-gil  Saha-gu  Busan,221560000
2458,forced,general,10456916,2015-12-01 00:00:00,2,정명감정,1,2358.0,24.6,24.6,59.38,59.38,113000000,90400000,2016-03-24 00:00:00,2016-04-28 00:00:00,successful bid,Company or Group,",254-5,267-1,-3,279-24 부전타워 106 building. 11 floor. 1105 no.",Apartment,1994-08-09 00:00:00,13,11,N,,2016-06-20 00:00:00,dividend,35.254456700000006,129.2198955,Gijanghaean-ro  Gijang-eup  Gijang-gun  Busan,118000000
1879,forced,general,9126620,2015-12-10 00:00:00,2,제일감정,1,23992.0,37.93,37.93,85.76,85.76,206000000,164800000,2016-03-16 00:00:00,2016-10-26 00:00:00,successful bid,private,국제마마뉴비치타운 105 building. 10 floor. 1003 no.,Apartment,1995-08-31 00:00:00,15,10,N,,2016-12-27 00:00:00,dividend,35.0732034,129.06923970000003,Taejong-ro  Yeongdo-gu  Busan,185899999
1907,random,general,119087937,2015-10-28 00:00:00,2,부일감정,1,16596.0,39.08,39.08,84.96,84.96,159000000,127200000,2016-05-06 00:00:00,2016-06-03 00:00:00,successful bid,Company or Group,덕포신익타운 103 building. 8 floor. 809 no.,Apartment,1994-12-10 00:00:00,15,8,N,,2016-08-05 00:00:00,dividend,35.172531899999996,128.99015649999998,Baegyang-daero 768beon-gil  Sasang-gu  Busan,161281110
2547,forced,general,1111532540,2016-06-25 00:00:00,2,한신감정,1,7539.0,23.96,23.96,82.09,82.09,189000000,151200000,2016-12-12 00:00:00,2017-01-09 00:00:00,successful bid,Company or Group,신동타워 102 building. 8 floor. 802 no.,Apartment,1993-04-19 00:00:00,18,8,N,,2017-03-28 00:00:00,dividend,35.2110998,129.1194049,Myeongjang-ro 67beon-gil  Dongnae-gu  Busan,181819900
1811,random,general,682429010,2015-07-22 00:00:00,2,대일감정,1,29642.8,25.65,25.65,210.17,210.17,971000000,776800000,2016-05-13 00:00:00,2016-06-10 00:00:00,successful bid,Company or Group,더샵센트럴스타 A building. 57 floor. 5703 no.,Apartment,2011-08-05 00:00:00,58,57,N,,2016-08-12 00:00:00,dividend,35.1514649,129.0611111,Jungang-daero  Busanjin-gu  Busan,842100000
2515,random,general,233321988,2016-03-29 00:00:00,1,국제감정,0,20489.0,50.39,50.39,84.93,84.93,277000000,277000000,2016-11-22 00:00:00,2016-11-22 00:00:00,successful bid,Company or Group,대연경동메르빌 104 building. 10 floor. 1003 no.,Apartment,2005-10-17 00:00:00,28,10,N,,2017-01-18 00:00:00,dividend,35.1504917,129.0918281,Motgol-ro  Nam-gu  Busan,303229000
